2022-10-19 18:32:07.702 | WARNING  | __main__:handle:71 - 用户(id)：wayne_999(1317379638)|查询命令：1|命令执行有误
2022-10-19 18:32:23.173 | INFO     | __main__:handle:60 - 用户(id)：wayne_999(1317379638)|查询命令：redis-cli 28q 0 keys *user_new_level_hash*
2022-12-08 01:16:39.130 | WARNING  | __main__:handle:75 - 用户(id)：MichaelHe_1(5347998164)|查询命令：1|命令执行有误
2022-12-08 01:17:03.412 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 keys  *ThirdRuntime:get_bill_replenish:IMSB*
2022-12-08 01:17:36.906 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 01:17:52.187 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbservice_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 01:31:02.072 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 01:39:28.503 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 01:51:32.596 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbservice_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 01:51:46.625 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 01:53:32.326 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbservice_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 01:53:37.263 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 02:03:17.365 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbservice_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 02:03:22.583 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 02:04:11.071 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbservice_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 02:05:00.528 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 02:05:14.479 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 02:05:22.948 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbservice_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 02:06:03.989 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 get 28qqbbservice_ThirdRuntime:get_bill_replenish:IMSB
2022-12-08 15:07:54.218 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:10.311 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:41.874 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:44.472 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:45.838 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:46.993 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:48.185 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:49.474 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:50.804 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:51.828 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:52.960 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:54.243 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:55.334 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:56.459 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:57.665 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:58.796 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:08:59.930 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:09:01.077 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:09:02.116 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:09:03.172 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:09:04.203 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:09:05.287 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 15:09:13.783 | INFO     | __main__:handle:64 - 用户(id)：bell_941(2141838381)|查询命令：redis-cli 28q 0 keys *stop_bet_lock*
2022-12-08 17:37:33.305 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-12-08 17:44:30.153 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-12-08 17:50:51.437 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys
2022-12-08 18:33:51.374 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-12-08 18:34:27.257 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-12-08 21:17:28.935 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0  keys *game_list*
2022-12-08 21:17:44.838 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 3 keys *game_list*
2022-12-08 21:18:18.370 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 3 keys *game_list
2022-12-08 21:19:03.245 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 3 hget 28qqbbapp_game_list 1
2022-12-08 21:20:57.063 | WARNING  | __main__:handle:75 - 用户(id)：MichaelHe_1(5347998164)|查询命令：1|命令执行有误
2022-12-08 21:21:08.725 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 3 ttl 28qqbbapp_game_list
2022-12-08 21:22:37.425 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli wd 3 keys *game_list
2022-12-08 21:23:50.544 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli wd 3 hget wdylapp_game_list
2022-12-08 21:24:03.707 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli wd 3 hget wdylapp_game_list 1
2022-12-08 21:31:24.487 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli wd 3 keys *game_list
2022-12-09 15:08:05.947 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0 hget ngapp_service_type_chat_info 102
2022-12-09 18:19:05.419 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-12-09 19:31:04.178 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-12-10 21:06:53.042 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 0 zrange transferConfirmQueue 0 1
2022-12-10 21:06:59.130 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 0 zrange transferConfirmQueue 0 1
2022-12-10 21:07:04.820 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 zrange transferConfirmQueue 0 1
2022-12-10 21:11:34.010 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 0 zrange transferConfirmQueue 0 1
2022-12-10 21:11:46.891 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 0 keys *transferConfirmQueue*
2022-12-10 21:31:47.538 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl  ThirdRuntime:get_bill_replenish:
2022-12-10 21:31:58.697 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  keys  *ThirdRuntime:get_bill_replenish:*
2022-12-10 21:32:10.677 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-10 21:34:35.469 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 0 keys *transferConfirmQueue*
2022-12-10 21:34:40.314 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 1 keys *transferConfirmQueue*
2022-12-10 21:34:46.862 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 15 keys *transferConfirmQueue*
2022-12-10 21:34:56.522 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 14 keys *transferConfirmQueue*
2022-12-10 21:35:32.777 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 7 keys *transferConfirmQueue*
2022-12-10 21:37:03.321 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 13 keys *transferConfirmQueue*
2022-12-10 21:37:13.780 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 13 zrange transferConfirmQueue 0 1
2022-12-10 21:38:30.428 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 13 zrange transferConfirmQueue 0 1 true
2022-12-10 21:39:14.175 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-10 21:40:38.486 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 13 zrange transferConfirmQueue 0 1
2022-12-10 21:42:37.882 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 13 zrange transferConfirmQueue 0 1
2022-12-10 21:42:49.151 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 13 zrange transferConfirmQueue 0 10
2022-12-10 21:43:23.314 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-10 21:44:44.511 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-10 21:46:25.461 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-10 21:51:35.729 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-10 22:01:58.649 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  get 28qqbbadmin_ThirdRuntime:get_bill_replenish:IMSB
2022-12-13 16:22:01.057 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *update_world_cup_info_last_id*
2022-12-13 16:22:09.071 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get ngservice_update_world_cup_info_last_id
2022-12-13 19:50:58.205 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 llen 28qqbbservice_proxy_reward_queue
2022-12-13 19:51:32.671 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get ngservice_update_world_cup_info_last_id
2022-12-13 19:51:33.223 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 llen 28qqbbservice_proxy_reward_queue
2022-12-13 20:23:40.284 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 0  keys *deny_username_ip_hash*
2022-12-13 20:23:52.231 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  keys *deny_username_ip_hash*
2022-12-13 20:24:10.803 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  hget 7capp_deny_username_ip_hash 19187717982nfj
2022-12-13 20:27:29.574 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  keys *deny_login_error_ip_set*
2022-12-13 20:40:23.980 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0 keys *deny_login_error_ip_set*
2022-12-14 18:41:42.920 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3rd
2022-12-14 21:55:01.127 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-14 22:09:05.382 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-14 22:09:17.148 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-14 22:09:27.231 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-14 22:12:01.558 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-14 22:19:48.881 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-14 22:20:32.522 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-14 22:21:00.706 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *worldCupBetsInfo*
2022-12-14 22:21:12.309 | WARNING  | __main__:handle:75 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttlngservice_sync_lock_state:worldCupBetsInfo|命令执行有误
2022-12-14 22:21:17.898 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-14 22:25:56.164 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-14 22:28:53.460 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-14 22:29:01.099 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *worldCupBetsInfo*
2022-12-14 22:29:09.093 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-15 17:40:29.043 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-15 17:40:33.158 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *worldCupBetsInfo*
2022-12-15 17:52:16.234 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-15 17:57:36.853 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-15 18:04:00.407 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-15 18:06:19.015 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli 28q 0 scard ReportKeys_3r
2022-12-15 20:24:16.540 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-15 20:24:30.905 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *world_cup_info_last_id*
2022-12-15 20:25:26.762 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-15 20:27:11.503 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 keys *world_cup_info_last_id*
2022-12-15 20:30:09.356 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 keys *world_cup_info_last_id*
2022-12-15 20:32:14.141 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  ttl ngservice_sync_lock_state:worldCupBetsInfo
2022-12-15 20:32:40.323 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 keys *world_cup_info_last_id*
2022-12-15 20:51:37.899 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl   28qqbbservice_world_cup_info_last_id
2022-12-15 20:52:16.731 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qservice_sync_lock_state:worldCupBetsInfo
2022-12-15 20:52:22.460 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 20:52:30.351 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 21:04:13.388 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 21:08:44.593 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 keys *world_cup_info_last_id*
2022-12-15 21:30:57.210 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 21:30:58.135 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 keys *world_cup_info_last_id*
2022-12-15 21:32:05.355 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  keys *world_cup_info_last_id*
2022-12-15 21:32:10.966 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 21:34:46.929 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 21:34:55.583 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  keys *world_cup_info_last_id*
2022-12-15 21:40:22.070 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli 28q 0 keys *world_cup_info_last_id*
2022-12-15 21:40:57.518 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 21:43:04.116 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 21:45:10.145 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 21:47:32.707 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli 28q 0  ttl 28qqbbservice_sync_lock_state:worldCupBetsInfo
2022-12-15 22:09:38.760 | WARNING  | __main__:handle:75 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli C7 1  keys *world_cup_info_last_id*|命令执行有误
2022-12-15 22:09:46.137 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  keys *world_cup_info_last_id*
2022-12-15 22:20:56.152 | INFO     | __main__:handle:64 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli yh 0 keys *world_cup_info_last_id*
2022-12-16 22:14:40.564 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *banners_list_cache_*
2022-12-17 01:17:56.983 | WARNING  | __main__:handle:75 - 用户(id)：MichaelHe_1(5347998164)|查询命令：1|命令执行有误
2022-12-17 01:18:17.497 | INFO     | __main__:handle:64 - 用户(id)：MichaelHe_1(5347998164)|查询命令：redis-cli  yh 0 keys *common_const_config*
2022-12-17 18:05:22.488 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *7cservice_reward_prize_queue*
2022-12-17 18:05:41.779 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *reward_prize_queue*
2022-12-17 18:06:20.924 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 5 keys *7cservice_reward_prize_queue*
2022-12-17 18:06:27.115 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 2 keys *7cservice_reward_prize_queue*
2022-12-17 18:06:32.550 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 3 keys *7cservice_reward_prize_queue*
2022-12-17 18:06:38.739 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 4 keys *7cservice_reward_prize_queue*
2022-12-17 18:06:44.182 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 6 keys *7cservice_reward_prize_queue*
2022-12-17 18:06:59.093 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *reward_prize_queue*
2022-12-17 18:07:08.586 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 2 keys *reward_prize_queue*
2022-12-17 18:07:14.291 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 5 keys *reward_prize_queue*
2022-12-17 18:07:21.030 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 4 keys *reward_prize_queue*
2022-12-17 18:07:37.305 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 3 keys *reward_prize_queue*
2022-12-17 18:30:53.428 | INFO     | __main__:handle:64 - 用户(id)：tony_hy(2132138283)|查询命令：redis-cli c7 1 keys *reward_prize_queue*
2022-12-18 14:38:23.929 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *invite_friend_code_url*
2022-12-18 14:38:40.709 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get ngapp_invite_friend_code_url 184641
2022-12-18 14:38:46.949 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  hget ngapp_invite_friend_code_url 184641
2022-12-18 14:42:13.875 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  hget ngapp_invite_friend_code_url 184641
2022-12-18 14:43:40.958 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  hget ngapp_invite_friend_code_url 184641
2022-12-18 14:44:44.122 | INFO     | __main__:handle:64 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  hget ngapp_invite_friend_code_url 184641
